# PSAS Launch-12 OpenRocket simulation. cols: time[s] altitude[m]
# source: github.com/open-aerospace/LV2.2 (Launch-12 .ork)
153.73 2980.3
154.23 2972.3
154.73 2964.2
155.23 2956.1
155.73 2948.1
156.23 2940.0
156.73 2932.0
157.23 2924.0
157.73 2915.9
158.23 2907.9
158.73 2899.8
159.23 2891.8
159.73 2883.8
160.23 2875.8
160.73 2867.7
161.23 2859.7
161.73 2851.7
162.23 2843.7
162.73 2835.7
163.23 2827.7
163.73 2819.7
164.23 2811.7
164.73 2803.7
165.23 2795.7
165.73 2787.7
166.23 2779.8
166.73 2771.8
167.23 2763.8
167.73 2755.8
168.23 2747.9
168.73 2739.9
169.23 2731.9
169.73 2724.0
170.23 2716.0
170.73 2708.1
171.23 2700.1
171.73 2692.2
172.23 2684.2
172.73 2676.3
173.23 2668.3
173.73 2660.4
174.23 2652.5
174.73 2644.6
175.23 2636.6
175.73 2628.7
176.23 2620.8
176.73 2612.9
177.23 2605.0
177.73 2597.1
178.23 2589.2
178.73 2581.3
179.23 2573.4
179.73 2565.5
180.23 2557.6
180.73 2549.7
181.23 2541.8
181.73 2533.9
182.23 2526.0
182.73 2518.2
183.23 2510.3
183.73 2502.4
184.23 2494.6
184.73 2486.7
185.23 2478.9
185.73 2471.0
186.23 2463.1
186.73 2455.3
187.23 2447.5
187.73 2439.6
188.23 2431.8
188.73 2423.9
189.23 2416.1
189.73 2408.3
190.23 2400.5
190.73 2392.6
191.23 2384.8
191.73 2377.0
192.23 2369.2
192.73 2361.4
193.23 2353.6
193.73 2345.8
194.23 2338.0
194.73 2330.2
195.23 2322.4
195.73 2314.6
196.23 2306.8
196.73 2299.0
197.23 2291.3
197.73 2283.5
198.23 2275.7
198.73 2267.9
199.23 2260.2
199.73 2252.4
200.23 2244.6
200.73 2236.9
201.23 2229.1
201.73 2221.4
202.23 2213.6
202.73 2205.9
203.23 2198.1
203.73 2190.4
204.23 2182.7
204.73 2174.9
205.23 2167.2
205.73 2159.5
206.23 2151.7
206.73 2144.0
207.23 2136.3
207.73 2128.6
208.23 2120.9
208.73 2113.2
209.23 2105.5
209.73 2097.8
210.23 2090.1
210.73 2082.4
211.23 2074.7
211.73 2067.0
212.23 2059.3
212.73 2051.6
213.23 2043.9
213.73 2036.2
214.23 2028.6
214.73 2020.9
215.23 2013.2
215.73 2005.6
216.23 1997.9
216.73 1990.2
217.23 1982.6
217.73 1974.9
218.23 1967.3
218.73 1959.6
219.23 1952.0
219.73 1944.3
220.23 1936.7
220.73 1929.1
221.23 1921.4
221.73 1913.8
222.23 1906.2
222.73 1898.6
223.23 1890.9
223.73 1883.3
224.23 1875.7
224.73 1868.1
225.23 1860.5
225.73 1852.9
226.23 1845.3
226.73 1837.7
227.23 1830.1
227.73 1822.5
228.23 1814.9
228.73 1807.3
229.23 1799.7
229.73 1792.2
230.23 1784.6
230.73 1777.0
231.23 1769.4
